#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
ribA	Species	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Geoglobus; Geoglobus acetivorans	WP_084063705	1040	1.0	-57370.0196803385	5e-05	0.028834	0.0	0.02888
ribA	Species	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Geoglobus; Geoglobus ahangari	WP_084632240	1040	1.0	-57370.5445160226	0.028811	0.0001	0.0	0.02891
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Haloarculaceae; Natronomonas; Natronomonas moolapensis	WP_015409385	937	1.0	-57389.4653003987	0.024165	0.094067	0.0	0.11823
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Haloarculaceae; Natronomonas; Natronomonas pharaonis	WP_011323778	937	1.0	-57392.9269306111	0.050708	0.068995	0.0	0.1197
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Halobacterium; Halobacterium hubeiense	WP_059056639	916	1.0	-57378.4142094062	0.084902	0.132866	0.0	0.21777
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Halobacterium; Halobacterium salinarum	WP_010902729	966	1.0	-57328.9876798445	0.212602	0.377196	0.0	0.5898
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Halobacteriales; Halobacteriaceae; Halobacterium; Halobacterium salinarum	WP_010902721	916	1.0	-57270.6241807843	0.171753	0.105698	0.0	0.27745
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Haloferacaceae; Haloferax; Haloferax gibbonsii	WP_050458974	929	1.0	-57387.8597139888	0.025417	0.01219	0.0	0.03761
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Haloferacaceae; Haloferax; Haloferax mediterranei	WP_004057189	930	1.0	-57388.534998689	0.050198	0.037467	0.019496	0.10716
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Haloferacaceae; Haloferax; Haloferax volcanii	WP_004043655	929	1.0	-57387.5249043292	0.013606	0.02632	0.0	0.03993
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Halorubraceae; Halorubrum; Halorubrum lacusprofundi	WP_015910887	921	1.0	-57387.9834467621	0.025891	0.120966	0.0	0.14686
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Halorubraceae; Halorubrum; Halorubrum trapanicum	WP_096396261	921	1.0	-57385.4184574403	0.110177	0.025006	0.0	0.13518
ribA	Species	Archaea; Euryarchaeota; Halobacteria; Natrialbales; Natrialbaceae; Haloterrigena; Haloterrigena turkmenica	WP_012942781	950	0.9249491287	-57387.0344900261	0.11471	0.037062	0.0	0.15177
ribA	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium formicicum	WP_048073046	900	0.7698090276	-57380.1681653955	0.014097	0.050388	0.062262	0.12675
ribA	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium lacus	WP_013646001	898	0.6107083113	-57385.5268135624	0.002265	0.0001	0.047493	0.04986
ribA	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium paludis	WP_013824753	896	0.9037851003	-57404.4297191508	0.015461	0.060615	0.0	0.07608
ribA	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter millerae	WP_058739921	907	1.0	-57395.8769819758	0.052575	0.135205	0.022479	0.21026
ribA	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter olleyae	WP_067147495	905	1.0	-57412.154231799	5e-05	0.071962	0.0	0.07201
ribA	Species	Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter ruminantium	WP_012956643	905	1.0	-57414.4685351612	5e-05	0.071942	0.0	0.07199
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus fervens	WP_015791058	890	1.0	-57378.9089373927	0.23281	0.080435	0.0	0.31324
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanocaldococcaceae; Methanocaldococcus; Methanocaldococcus infernus	WP_013099707	890	1.0	-57379.9746283736	0.083324	0.185534	0.0	0.26886
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	WP_012067932	884	1.0	-57403.5465491075	0.026154	0.190972	0.0	0.21713
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	WP_012193290	884	1.0	-57403.779231931	0.026164	0.187675	0.0	0.21384
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	WP_104837647	884	1.0	-57397.322021779	0.026087	0.148419	0.0	0.17451
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus maripaludis	WP_011868984	884	1.0	-57397.3877414693	0.044298	0.177527	0.0	0.22182
ribA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus vannielii	WP_012066204	888	1.0	-57422.0237900988	0.052597	0.105361	0.03367	0.19163
ribA	Species	Archaea; Euryarchaeota; Thermoplasmata; Thermoplasmatales; Thermoplasmataceae; Thermoplasma; Thermoplasma acidophilum	WP_010901425	1513	1.0	-57380.3252161217	0.040317	0.036073	0.0	0.07639
ribA	Species	Archaea; Euryarchaeota; Thermoplasmata; Thermoplasmatales; Thermoplasmataceae; Thermoplasma; Thermoplasma volcanium	WP_010916833	1513	1.0	-57381.1555522128	0.03951	0.036057	0.0	0.07557
ribA	Species	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae; Granulicella; Granulicella mallensis	WP_014264779	1472	0.9534066491	-57381.5259941532	0.064517	0.128522	0.212696	0.40574
ribA	Species	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae; Granulicella; Granulicella tundricola	WP_013580708	1472	0.7660759628	-57383.4328213639	0.258139	0.057388	0.0	0.31553
ribA	Species	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae; Terriglobus; Terriglobus roseus	WP_014785387	1467	0.5484184752	-57378.0587912937	0.163372	0.105361	0.0	0.26873
ribA	Species	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae; Terriglobus; Terriglobus saanensis	WP_013569133	1470	0.5172565895	-57290.7684840257	0.063527	0.23898	0.0	0.30251
ribA	Species	Bacteria; Acidobacteria; Acidobacteriia; Acidobacteriales; Acidobacteriaceae; Terriglobus; Terriglobus saanensis	WP_013568962	1468	1.0	-57252.3122293378	0.091731	0.105361	0.0	0.19709
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium dioxanotrophicus	WP_087082467	97	1.0	-57239.6683374162	0.238655	0.216573	0.0	0.45523
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium dioxanotrophicus	WP_087073582	755	0.6859128421	-57237.678987525	0.362287	0.105361	0.0	0.46765
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium marinum	WP_012394569	979	1.0	-57336.0759141761	0.106711	0.126472	0.0	0.23318
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis	YP_177851	979	1.0	-57335.7602953114	0.19052	0.018587	0.0	0.20911
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium vanbaalenii	WP_011781157	978	1.0	-57381.1744083651	5e-05	0.0001	0.0	0.00015
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia cyriacigeorgica	WP_014351021	671	0.8683196743	-57379.2529263611	5e-05	0.158034	0.426216	0.5843
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia farcinica	WP_060591036	671	0.8871190772	-57378.7844593589	0.011135	0.206366	0.368443	0.58594
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia farcinica	WP_011209445	671	0.8915919446	-57383.091385834	0.009799	0.222016	0.368443	0.60026
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia mangyaensis	WP_084760856	671	1.0	-57382.046366402	0.032552	0.182252	0.323205	0.53801
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia seriolae	WP_033090340	411	0.8713977698	-57217.2349388949	5e-05	0.09279	0.173648	0.26649
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia seriolae	WP_096490580	670	1.0	-57285.4717189692	0.118974	0.25603	0.40208	0.77708
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia terpenica	WP_098697808	411	0.754070323	-57382.1078739635	0.006615	0.127731	0.161488	0.29583
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Brevibacteriaceae; Brevibacterium; Brevibacterium aurantiacum	WP_009884908	757	1.0	-57381.5621862485	0.303654	0.105361	0.0	0.40901
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Brevibacteriaceae; Brevibacterium; Brevibacterium linens	WP_062862807	757	1.0	-57376.8720778639	0.313397	0.105361	0.0	0.41876
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Microbacterium; Microbacterium chocolatum	WP_082908791	400	0.7892516201	-57375.4845620188	0.021513	0.089089	0.139466	0.25007
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Microbacterium; Microbacterium hominis	WP_060959949	384	1.0	-57376.1749989315	0.019547	0.02649	0.0	0.04604
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Microbacterium; Microbacterium testaceum	WP_013584653	384	1.0	-57373.8219127603	0.033176	0.018367	0.0	0.05154
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Arthrobacter; Arthrobacter alpinus	WP_062289980	827	0.714174016	-57307.3576370967	0.129215	0.105361	0.432079	0.66665
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Arthrobacter; Arthrobacter alpinus	WP_050070086	827	0.911599008	-57301.3339892282	0.129215	0.105361	0.432079	0.66665
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Arthrobacter; Arthrobacter crystallopoietes	WP_083339869	820	0.6553632328	-57373.6226787975	0.057438	0.105361	0.454455	0.61725
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Kocuria; Kocuria flava	WP_083529370	827	1.0	-57375.0503846101	0.239594	0.034414	0.0	0.27401
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Kocuria; Kocuria rhizophila	WP_012398239	827	1.0	-57379.3679803246	0.043801	0.196242	0.0	0.24004
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Pseudarthrobacter; Pseudarthrobacter chlorophenolicus	WP_015936972	401	0.5531398044	-57425.9817841042	0.167676	0.105361	0.0	0.27304
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Pseudarthrobacter; Pseudarthrobacter chlorophenolicus	WP_015936879	817	0.937774997	-57375.5876528012	0.008938	0.009421	0.0	0.01836
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Pseudarthrobacter; Pseudarthrobacter phenanthrenivorans	WP_013599398	401	0.7838562519	-57357.5331569076	5e-05	0.076704	0.324764	0.40152
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Pseudarthrobacter; Pseudarthrobacter phenanthrenivorans	WP_085930079	815	0.9628989711	-57317.9847231922	0.01075	0.008206	0.0	0.01896
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Micrococcaceae; Pseudarthrobacter; Pseudarthrobacter sulfonivorans	WP_058929291	818	0.9750466549	-57373.7312918363	0.018721	0.0001	0.05745	0.07627
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Actinoplanes; Actinoplanes friuliensis	WP_023359624	403	1.0	-57338.1564858401	0.067067	0.0512	0.0	0.11827
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Actinoplanes; Actinoplanes friuliensis	WP_023362587	396	1.0	-57322.1857296694	0.034591	0.028027	0.0	0.06262
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Actinoplanes; Actinoplanes missouriensis	WP_014445202	395	1.0	-57283.829305668	0.039494	0.025021	0.0	0.06452
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Actinoplanes; Actinoplanes missouriensis	WP_014441453	401	1.0	-57303.5089864097	0.13168	0.105361	0.0	0.23704
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Actinoplanes; Actinoplanes missouriensis	WP_014446146	388	1.0	-57279.4003448173	0.033819	0.029902	0.0	0.06372
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Salinispora; Salinispora arenicola	WP_012182883	377	1.0	-57384.4156580418	0.122914	0.105361	0.0	0.22828
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Micromonosporales; Micromonosporaceae; Salinispora; Salinispora tropica	WP_012013784	377	1.0	-57380.3718739264	0.060536	0.045455	0.0	0.10599
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis japonica	WP_084098414	734	1.0	-57378.4897591368	5e-05	0.00951	0.0	0.00956
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis keratiniphila	WP_016331714	734	1.0	-57381.3884024895	0.00951	0.0001	0.0	0.00961
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis mediterranei	YP_003767420	418	0.7513772284	-57238.8626608027	5e-05	0.086491	0.0	0.08654
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis mediterranei	YP_003765529	408	1.0	-57238.7127978421	0.010139	0.079631	0.14309	0.23286
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis methanolica	WP_017982209	747	0.744181	-57377.050986718	0.025989	0.047132	0.23371	0.30683
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis orientalis	WP_044849953	676	1.0	-57372.3815606985	0.244993	0.386594	0.549395	1.18098
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Amycolatopsis; Amycolatopsis orientalis	WP_044856299	732	0.8439643037	-57214.5221434615	5e-05	0.02936	0.0	0.02941
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces albireticuli	WP_087925842	372	1.0	-57365.5975893798	0.081509	0.126741	0.262007	0.47026
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces albulus	WP_078486970	442	1.0	-57382.1480012487	0.149973	0.209026	0.0	0.359
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces ambofaciens	WP_053139786	711	0.5443288635	-57379.9145932912	5e-05	0.038663	0.056591	0.0953
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces collinus	WP_020940935	424	0.6305846304	-57361.743276996	5e-05	0.0001	0.058329	0.05848
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces collinus	WP_020943281	719	1.0	-57374.2078768166	0.009355	0.018831	0.0	0.02819
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces gilvosporeus	WP_083108026	713	0.945308248	-57286.2693792272	5e-05	0.236659	0.671937	0.90865
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces gilvosporeus	WP_083103816	744	1.0	-57233.7378777363	0.1314	0.105361	0.298308	0.53507
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces glaucescens	WP_043505219	710	0.6049322301	-57373.334346627	0.059133	0.041186	0.0	0.10032
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces griseochromogenes	WP_067316270	426	0.5533780026	-57366.8922400224	5e-05	0.0001	0.111725	0.11188
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces griseochromogenes	WP_067303792	719	1.0	-57376.8146416408	0.018829	0.009356	0.0	0.02818
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces hygroscopicus	WP_078640553	726	0.6680946786	-57418.0487303161	0.083455	0.09158	0.0	0.17503
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces lincolnensis	WP_067435482	428	0.8847004268	-57343.8161295206	0.040132	0.0001	0.09615	0.13638
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces lincolnensis	WP_067442845	715	0.5813479491	-57346.4118446404	0.017198	0.011657	0.13244	0.16129
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces olivaceus	WP_070389641	711	0.506108547	-57379.7119191135	5e-05	0.049903	0.046589	0.09654
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces peucetius	WP_100108258	727	0.7675131974	-57379.4100503716	0.147038	0.105361	0.0	0.2524
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces pluripotens	WP_043408876	428	0.8706605212	-57373.3364180382	0.01165	0.038624	0.094531	0.1448
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces puniciscabiei	WP_069777486	720	1.0	-57365.0810564747	0.026618	0.021193	0.017112	0.06492
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces qaidamensis	WP_062930216	711	0.9575682317	-57358.1067118163	0.029173	0.045002	0.057636	0.13181
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces scabiei	WP_037722729	725	0.7439612088	-57352.205361157	0.084291	0.105361	0.142844	0.3325
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces scabiei	WP_013002541	421	1.0	-57316.6054213717	0.012155	0.017312	0.0	0.02947
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces xinghaiensis	WP_019709266	727	0.6579265095	-57380.3790055769	0.164386	0.105361	0.0	0.26975
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Nocardiopsis; Nocardiopsis alba	WP_014911020	748	0.8483510726	-57375.7598011261	0.044704	0.095094	0.226154	0.36595
ribA	Species	Bacteria; Actinobacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Nocardiopsis; Nocardiopsis gilva	WP_017620648	747	0.6565041667	-57371.901219921	5e-05	0.098174	0.12096	0.21918
ribA	Species	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides fragilis	YP_097877	1065	1.0	-57381.2466222885	0.139986	0.074874	0.0	0.21486
ribA	Species	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides thetaiotaomicron	NP_811329	1065	1.0	-57380.9158362294	0.085783	0.126867	0.0	0.21265
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium camelliae	WP_100077612	1495	1.0	-57377.4242537509	0.021571	0.035443	0.0	0.05701
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium glaciei	WP_066752639	1492	0.8410505541	-57380.251055974	0.018036	0.062959	0.067915	0.14891
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium indologenes	WP_088583996	1501	1.0	-57378.1386883934	0.126551	0.105361	0.0	0.23191
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium indologenes	WP_079240315	1491	0.6074595392	-57347.0322313777	0.021699	0.047176	0.0	0.06888
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium indologenes	WP_098971403	1501	1.0	-57378.1386883934	0.126551	0.105361	0.0	0.23191
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium piperi	WP_034687841	1490	1.0	-57377.7852970181	0.034115	0.021968	0.0	0.05608
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium taklimakanense	WP_095074289	1497	1.0	-57379.2269594153	0.110641	0.105361	0.043861	0.25986
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia; Elizabethkingia anophelis	WP_052764844	676	1.0	-57384.8247376098	0.457336	0.5006	0.0	0.95794
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia; Elizabethkingia anophelis	WP_061889815	1495	1.0	-57187.3208272378	0.009222	0.0001	0.0	0.00932
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia; Elizabethkingia anophelis	WP_009089117	1495	1.0	-57184.9004032762	5e-05	0.0001	0.0	0.00015
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia; Elizabethkingia meningoseptica	WP_070904321	1499	1.0	-57362.3025626246	0.157219	0.105361	0.0	0.26258
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia; Elizabethkingia meningoseptica	WP_016200220	1496	1.0	-57318.3423515061	0.036755	0.00778	0.0	0.04454
ribA	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Elizabethkingia; Elizabethkingia miricola	WP_045183386	1496	1.0	-57380.451771388	0.010656	0.03574	0.0	0.0464
ribA	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Tumebacillus; Tumebacillus algifaecis	WP_094237359	550	1.0	-57380.3169254085	0.037568	0.057605	0.0	0.09517
ribA	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Tumebacillus; Tumebacillus avium	WP_087457353	550	1.0	-57226.9235233616	0.068876	0.03035	0.0	0.09923
ribA	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Tumebacillus; Tumebacillus avium	WP_087456558	1060	1.0	-57334.8010344962	0.282261	0.284985	0.0	0.56725
