#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	414684.RC1	12	0.5093244529	-3544.6594575297	0.102362	0.390001	0.449273	0.94164
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	633131.TR2A62	12	1.0	-3631.029725797	0.083391	0.736192	0.449273	1.26886
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	685035.CbatJ	12	1.0	-3590.2002762591	0.071704	0.621021	0.449273	1.142
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	314231.FP2506	5	0.9597407302	-3672.5761778723	0.324451	1.048717	0.0	1.37317
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	375451.RD1	12	1.0	-3603.8949666843	0.062108	0.638445	0.449273	1.14983
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	244592.SADFL11	12	1.0	-3582.0754523317	0.076818	0.529532	0.449273	1.05562
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	652103.Rpdx1	12	0.942905913	-3535.9602362942	0.112468	0.425475	0.449273	0.98722
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	349102.Rsph17025	15	1.0	-3631.570075517	0.392566	0.70359	0.0	1.09616
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	288000.BBta	15	1.0	-3551.7525897541	0.49127	0.371618	0.0	0.86289
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	316055.RPE	15	1.0	-3550.5460451829	0.443558	0.387549	0.0	0.83111
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	441620.Mpop	3	1.0	-3605.0769062974	0.311494	0.611167	0.041651	0.96431
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	314270.RB2083	3	1.0	-3615.2904290023	0.268194	0.648646	0.041651	0.95849
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	WP_011157107	9	0.9122788204	-3536.6762287672	0.087718	0.437967	0.413356	0.93904
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	391613.RTM1035	12	0.8481111043	-3595.9607846409	0.044064	0.606908	0.449273	1.10025
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	114615.BRADO1645	12	1.0	-3555.7600412048	0.121831	0.417062	0.449273	0.98817
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	648757.Rvan	12	1.0	-3562.7580102119	0.113079	0.500575	0.449273	1.06293
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	744979.R2A130	12	1.0	-3611.9512005081	0.049271	0.66048	0.449273	1.15902
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	351016.RAZWK3B	12	1.0	-3601.9444580906	0.055122	0.616049	0.449273	1.12044
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	395965.Msil	12	1.0	-3541.0267762079	0.138716	0.397943	0.449273	0.98593
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	633149.Bresu	12	1.0	-3534.4199940561	0.041545	0.417361	0.449273	0.90818
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	411684.HPDFL43	15	1.0	-3598.7395212821	0.44719	0.502484	0.0	0.94967
PuhA	Class	Bacteria; Proteobacteria; Alphaproteobacteria	272943.RSP	15	1.0	-3627.7027237157	0.38053	0.694601	0.0	1.07513
PuhA	Class	Bacteria; Proteobacteria; Betaproteobacteria	1000565.METUNv1	85	0.8994175805	-12672.9646501321	0.045116	0.383275	1.029414	1.45781
PuhA	Class	Bacteria; Proteobacteria; Betaproteobacteria	987059.RBXJA2T	81	1.0	-12731.3926574679	0.134255	0.50852	0.418771	1.06155
PuhA	Class	Bacteria; Proteobacteria; Betaproteobacteria	WP_014429552	81	1.0	-12728.9012864367	0.1303	0.488574	0.418771	1.03765
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	565045.NOR51B	58	0.9427760827	-11269.5491789089	5e-05	0.153886	1.061045	1.21498
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	314285.KT71	57	1.0	-11546.0091437714	0.305748	0.400981	0.898689	1.60542
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	349124.Hhal	78	0.9999993787	-11576.8745243574	0.330049	0.479578	0.0	0.80963
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	247639.MGP2080	57	1.0	-11561.2090948052	0.281332	0.339962	0.898689	1.51998
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	765910.MarpuDRAFT	57	1.0	-11552.0588497649	0.309902	0.310117	0.898689	1.51871
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	572477.Alvin	4	0.9977982391	-11532.626543617	0.126268	0.392088	0.443593	0.96195
PuhA	Class	Bacteria; Proteobacteria; Gammaproteobacteria	WP_015281614	57	1.0	-11554.8431300755	0.273936	0.291586	0.898689	1.46421
