#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
NosZ	species	r__Root; d__Bacteria	NosZ	636	1.0	-86055.2092261798	0.0627364629	0.0751103482	1.8767	2.0145
NosZ	species	r__Root; d__Bacteria	NosZ	639	1.0	-86060.040540788	0.0179719419	0.0210005643	2.0847	2.1237
NosZ	species	r__Root; d__Bacteria	NosZ	639	1.0	-86060.0202933742	0.0180297852	0.0318158216	2.0847	2.1345
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga granulosa	NosZ	639	0.8535339999	-86065.33618079	0.0304708532	0.0349532863	0.0	0.0654
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales	NosZ	119	1.0	-86060.0386112941	0.0094657109	0.1088842694	0.1649	0.2832
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	NosZ	118	1.0	-86060.0989091365	0.0130841377	0.0659773019	0.0499	0.129
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	NosZ	117	1.0	-86060.0987497809	0.0233304282	0.048762029	0.0268	0.0989
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium sasangense	NosZ	115	1.0	-86060.1034330651	0.0225185462	0.0308828118	0.0	0.0534
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium filum	NosZ	115	1.0	-86060.0989598755	0.0309971517	0.022473177	0.0	0.0535
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae	NosZ	109	0.7727137922	-86060.5111024967	0.0444269405	0.1266194857	0.1251	0.2961
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	NosZ	119	1.0	-86060.1010267262	0.0089148893	0.0239793673	0.0638	0.0967
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Salinimicrobium; s__Salinimicrobium terrae	NosZ	72	1.0	-86060.0979558812	0.0686876123	0.0614100805	0.0	0.1301
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Gramella; s__Gramella forsetii	NosZ	45	1.0	-86060.0999129531	0.0200248041	0.0620284989	0.0	0.0821
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aquimarina	NosZ	24	1.0	-86060.1067709475	0.0399251402	0.0463433661	0.055	0.1413
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	NosZ	45	1.0	-86060.1091725374	0.023753731	0.1032721701	0.0737	0.2007
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__Muricauda sp. MAR_2010_75	NosZ	35	1.0	-86060.1043690082	0.0163047939	0.0184964968	0.0	0.0348
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Muricauda; s__Muricauda ruestringensis	NosZ	35	1.0	-86060.103091682	0.0184999539	0.0163027337	0.0	0.0348
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides odoratimimus	NosZ	17	1.0	-86060.1019607506	0.0166650895	0.0457732361	0.0	0.0624
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides odoratus	NosZ	16	1.0	-86065.2877606189	0.016884	0.0196305894	0.0	0.0365
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Myroides; s__Myroides odoratimimus	NosZ	23	1.0	-86064.1339229708	0.016190757	0.0261840607	0.0	0.0424
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus tropicus	NosZ	68	1.0	-86058.843942432	0.0515656463	0.0704503836	0.0	0.122
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Psychroflexus; s__Psychroflexus torquis	NosZ	68	1.0	-86055.8504547763	0.0702997925	0.0506785683	0.0	0.121
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales	NosZ	108	1.0	-86229.3612111631	0.0450230576	0.11735245	0.0483	0.2107
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	NosZ	107	1.0	-86229.3579901688	0.0472896946	0.0494379982	0.0	0.0967
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Riemerella; s__Riemerella columbina	NosZ	108	1.0	-86229.3526115126	0.032298228	0.0375649579	0.0	0.0699
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Weeksellaceae; g__Riemerella; s__Riemerella anatipestifer	NosZ	108	1.0	-86229.3613894348	0.0378024455	0.0321323855	0.0	0.0699
NosZ	species	r__Root; d__Bacteria	NosZ	637	1.0	-86364.3527971313	0.0521952546	0.0877423917	1.7666	1.9065
NosZ	species	r__Root; d__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Marivirgaceae; g__Marivirga; s__Marivirga tractuosa	NosZ	76	1.0	-86364.354991513	0.0664955497	0.084124579	0.0	0.1506
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus sp. J33	NosZ	262	1.0	-87690.0143403176	0.0483864348	0.0737570782	0.0	0.1221
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus sp. UNC438CL73TsuS30	NosZ	260	1.0	-87690.0941481773	0.1014131812	0.0363325484	0.0	0.1377
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus massiliosenegalensis	NosZ	262	1.0	-87690.0251369739	0.0718294763	0.0507387517	0.0	0.1226
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus rubiinfantis	NosZ	260	1.0	-87690.0169008775	0.0364396208	0.1014935321	0.0	0.1379
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	NosZ	262	1.0	-87690.0180250781	0.0242262904	0.0379746783	0.0733	0.1355
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	NosZ	261	1.0	-87690.0495199136	0.0288924041	0.0232755699	0.0689	0.1211
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__Desulfitobacterium dichloroeliminans	NosZ	249	1.0	-87692.1218543558	0.0430623928	0.0284148461	0.0	0.0715
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__Desulfitobacterium dehalogenans	NosZ	249	1.0	-87690.0576005989	0.028462657	0.0430686714	0.0	0.0715
NosZ	species	r__Root; d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Desulfitobacterium; s__Desulfitobacterium dehalogenans	NosZ	248	1.0	-87698.0587164488	0.0277427911	0.0561556485	0.0	0.0839
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium	NosZ	612	1.0	-87318.2171942493	0.0201706251	0.0372204729	0.0414	0.0988
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Oligotropha; s__Oligotropha carboxidovorans	NosZ	601	1.0	-87318.2065429544	0.0295334811	0.027313774	0.0	0.0568
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium	NosZ	560	1.0	-87213.5727010634	0.016703823	0.0370478022	0.0467	0.1005
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. WSM2793	NosZ	608	1.0	-87189.9856206306	0.0169654255	0.0340646928	0.0	0.051
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. WSM2793	NosZ	608	1.0	-87166.4622412389	0.0144706699	0.0286221217	0.0	0.0431
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. WSM2793	NosZ	608	1.0	-87166.0695044609	0.0138050263	0.0241045168	0.0	0.0379
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. BTAi1	NosZ	559	1.0	-87318.2082464864	0.0444217699	0.0491431813	0.0	0.0936
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. Ec3.3	NosZ	610	1.0	-87318.2158998361	0.0348963372	0.0248565647	0.0	0.0598
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. Cp5.3	NosZ	610	1.0	-87318.2218658948	0.024842045	0.0349119919	0.0	0.0598
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium japonicum	NosZ	610	1.0	-87318.206571406	0.0340479001	0.0169407925	0.0	0.051
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__Ochrobactrum rhizosphaerae	NosZ	585	1.0	-87318.2107544476	0.0460995769	0.032221831	0.0	0.0783
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum; s__Ochrobactrum anthropi	NosZ	585	1.0	-87318.2144743641	0.0322392467	0.0460627055	0.0	0.0783
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	NosZ	610	0.8779549967	-87224.0416064963	0.0118799844	0.0631855471	0.0284	0.1035
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae	NosZ	610	1.0	-87157.1255527379	0.0171569117	0.0284497584	0.0284	0.074
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria	NosZ	624	1.0	-87313.7956848189	0.0805298106	0.2568589215	0.4613	0.7987
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Pleomorphomonas; s__Pleomorphomonas oryzae	NosZ	459	1.0	-87327.5601514266	0.0204829113	0.0332937038	0.0	0.0538
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Pleomorphomonas; s__Pleomorphomonas koreensis	NosZ	459	1.0	-87318.2038566324	0.0288251273	0.0200343887	0.0	0.0489
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sp. YS-1r	NosZ	574	1.0	-87315.5012020712	0.0420135887	0.0886393485	0.0	0.1307
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	NosZ	585	1.0	-87318.2163169664	0.0186609959	0.0282775133	0.1299	0.1768
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sullae	NosZ	574	1.0	-87315.2659651677	0.0429598771	0.0514775146	0.0	0.0944
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium giardinii	NosZ	574	1.0	-87311.3329112705	0.0877926481	0.0412421542	0.0	0.129
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__Rhizobium sp. IBUN	NosZ	574	1.0	-87312.5561912985	0.0514704998	0.0418605494	0.0	0.0933
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus yeei	NosZ	581	1.0	-87381.2129582005	0.0142022113	0.1066720561	0.0	0.1209
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus versutus	NosZ	492	1.0	-87380.3616851818	0.021719111	0.053745924	0.0	0.0755
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Aquamicrobium; s__Aquamicrobium defluvii	NosZ	496	0.9936251211	-87385.688734551	0.0446353362	0.0458964901	0.0	0.0905
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	NosZ	582	1.0	-87382.6983602582	0.0349302651	0.0260709803	0.0616	0.1226
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	NosZ	496	1.0	-87385.7872641429	0.0149155484	0.0270496263	0.0386	0.0806
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus pantotrophus	NosZ	492	1.0	-87385.4773710123	0.0548285304	0.021992735	0.0	0.0768
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus halophilus	NosZ	581	1.0	-87382.1348448338	0.1067685314	0.0140541164	0.0	0.1208
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Leisingera; s__Leisingera sp. ANG1	NosZ	511	1.0	-87385.0441004455	0.0432334406	0.0687110968	0.0	0.1119
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Roseovarius; s__Roseovarius sp. MCTG156(2b)	NosZ	477	1.0	-87385.8616495859	0.0389330993	0.0153524783	0.0	0.0543
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria; s__Ruegeria halocynthiae	NosZ	469	1.0	-87385.8838441445	0.0297024348	0.016694134	0.0	0.0464
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria; s__Ruegeria conchae	NosZ	469	1.0	-87380.3906223146	0.0173576919	0.0273366447	0.0	0.0447
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Ruegeria	NosZ	501	1.0	-87385.8837402936	0.0261541622	0.0171161817	0.0231	0.0664
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	NosZ	512	1.0	-87387.511576171	0.0332663453	0.0407603262	0.062	0.136
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Magnetospirillum; s__Magnetospirillum gryphiswaldense	NosZ	188	1.0	-87519.9931012028	0.087882354	0.1415950448	0.0	0.2295
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Magnetospirillum; s__Magnetospirillum caucaseum	NosZ	188	1.0	-87519.9039756662	0.1415119269	0.087974541	0.0	0.2295
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter xylosoxidans	NosZ	522	1.0	-87021.3691163512	0.0412310448	0.0276380003	0.0	0.0689
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter arsenitoxydans	NosZ	522	1.0	-87003.4313038437	0.0271971225	0.0308271153	0.0	0.058
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__Achromobacter arsenitoxydans	NosZ	522	1.0	-87028.0139854413	0.0301963856	0.0408952304	0.0	0.0711
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella; s__Oligella urethralis	NosZ	526	1.0	-87020.9115394564	0.0476991836	0.0612961301	0.0	0.109
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Oligella; s__Oligella ureolytica	NosZ	526	1.0	-87024.522257845	0.0639778248	0.0463440578	0.0	0.1103
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__Ralstonia solanacearum	NosZ	281	1.0	-87030.1196740157	0.0473992418	0.0395044947	0.0	0.0869
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	NosZ	292	1.0	-87033.6128354027	0.0204473808	0.0433015692	0.0645	0.1282
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__Ralstonia pickettii	NosZ	281	1.0	-87033.1404400593	0.0200945146	0.0232718096	0.0	0.0434
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__Cupriavidus sp. amp6	NosZ	281	1.0	-87033.1618036016	0.0225624174	0.0207478897	0.0	0.0433
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Ralstonia; s__Ralstonia solanacearum	NosZ	279	1.0	-87009.220418387	0.0154727054	0.0110415837	0.0	0.0265
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Cupriavidus; s__Cupriavidus metallidurans	NosZ	281	1.0	-87029.59165038	0.041691872	0.0451058724	0.0	0.0868
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	NosZ	291	1.0	-87028.209388367	0.0099288648	0.0351831878	0.0265	0.0716
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Alicycliphilus; s__Alicycliphilus denitrificans	NosZ	291	1.0	-87028.0432627012	0.0378790621	0.0355217294	0.0	0.0734
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae	NosZ	291	0.9881820576	-87030.7953033201	0.0069680241	0.02619315	0.0327	0.0659
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria	NosZ	306	1.0	-87479.0466194875	0.0641861655	0.0856043693	0.2079	0.3577
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae	NosZ	324	1.0	-87488.4036597807	0.0795919999	0.0675240846	0.0583	0.2054
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria sp. oral taxon 014	NosZ	542	1.0	-87494.8711297979	0.021978	0.0336033464	0.0	0.0556
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria sp. oral taxon 014	NosZ	537	1.0	-87488.5837855139	0.0220241977	0.0358714449	0.0	0.0579
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria mucosa	NosZ	537	1.0	-87488.5823734286	0.0358329464	0.0220561654	0.0	0.0579
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae; g__Thiobacillus; s__Thiobacillus thioparus	NosZ	313	1.0	-87345.7634834394	0.047449607	0.0347162655	0.0	0.0822
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae; g__Thiobacillus; s__Thiobacillus thioparus	NosZ	313	1.0	-87354.0013892203	0.0481247368	0.0374217596	0.0	0.0855
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Thiobacillaceae; g__Thiobacillus; s__Thiobacillus denitrificans	NosZ	315	0.9997985461	-87488.4712491364	0.0135761696	0.0415592813	0.0378	0.0929
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira; s__Dechlorosoma suillum	NosZ	178	1.0	-87488.3402073074	0.0296175917	0.0337421577	0.0	0.0634
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales	NosZ	179	0.9412914924	-87490.234439114	0.0105489377	0.0519800727	0.0634	0.1259
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria	NosZ	184	1.0	-87349.7525203967	0.0521812347	0.0991412831	0.081	0.2323
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__Thauera sp. 27	NosZ	295	1.0	-87221.3136829353	0.0491976468	0.0372134298	0.0	0.0864
NosZ	species	r__Root; d__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Zoogloeaceae; g__Thauera; s__Thauera linaloolentis	NosZ	297	1.0	-87477.1151154863	0.0376410227	0.0431423662	0.0	0.0808
