#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	1110509.Mhar_2092	17	0.9856827303	-6309.5172408406	0.534502	0.440635	0.0	0.97514
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	644295.Metev_2018	17	0.9985585047	-6318.6115928797	0.612373	0.437186	0.0	1.04956
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	269797.Mbar_A1260	45	1.0	-6285.1174718969	0.565528	0.300706	0.329019	1.19525
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	304371.MCP_0541	45	1.0	-6299.6589820901	0.516194	0.442007	0.329019	1.28722
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	188937.MA0274	45	1.0	-6299.9466181409	0.551165	0.339518	0.329019	1.2197
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	990316.MCON_1073	45	1.0	-6334.5391832043	0.517166	0.462541	0.329019	1.30873
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	521011.Mpal_2312	45	1.0	-6273.1327836049	0.572639	0.363773	0.329019	1.26543
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	WP_015325425	45	1.0	-6302.1555210913	0.566068	0.33849	0.329019	1.23358
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	368407.Memar_0610	45	1.0	-6271.0435876071	0.495087	0.346274	0.329019	1.17038
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	259564.Mbur_1523	45	1.0	-6295.5024737763	0.529346	0.34582	0.329019	1.20418
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	323259.Mhun_2170	45	1.0	-6291.4951570423	0.476036	0.411071	0.329019	1.21613
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	351160.RCIX2066	45	1.0	-6316.5340572223	0.497753	0.485333	0.329019	1.3121
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	WP_015054097	45	1.0	-6306.282692225	0.587874	0.377442	0.329019	1.29434
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	547558.Mmah_1778	45	1.0	-6279.7969785091	0.630889	0.266484	0.329019	1.22639
MtrC	Class	Archaea; Euryarchaeota; Methanomicrobia	349307.Mthe_1383	45	1.0	-6330.6883309569	0.550315	0.441419	0.329019	1.32075
MtrC	Class	Archaea; Euryarchaeota; Methanopyri	190192.MK0658	78	1.0	-12304.1271874581	0.222442	0.665669	0.55315	1.44126
