#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
CdhA	Species	Archaea; Euryarchaeota; Methanococci; Methanococcales; Methanococcaceae; Methanococcus; Methanococcus vannielii	406327.Mevan	40	1.0	-33890.3812973945	0.070748	0.056835	0.026178	0.15376
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina acetivorans	188937.MA3860	83	0.9131930309	-32876.9631810433	0.057423	0.137214	0.027631	0.22227
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina acetivorans	188937.MA4399	83	0.9151767799	-32861.0992061796	0.057761	0.116806	0.027631	0.2022
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina acetivorans	188937.MA1016	79	1.0	-32729.9787069528	0.007169	0.007563	0.0	0.01473
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri	269797.Mbar	75	1.0	-33012.3227810486	0.016721	0.026533	0.0	0.04325
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei	192952.MM	73	1.0	-33206.2436749302	0.015825	0.004745	0.0	0.02057
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanotrichaceae; Methanothrix; Methanosaeta harundinacea	1110509.Mhar	91	1.0	-33139.5591886584	0.082498	0.163409	0.0	0.24591
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanotrichaceae; Methanothrix; Methanothrix soehngenii	990316.MCON	94	1.0	-33830.4209749536	0.045746	0.074914	0.0	0.12066
CdhA	Species	Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanotrichaceae; Methanothrix; Methanothrix thermoacetophila	349307.Mthe	94	1.0	-33992.0238832562	0.100657	0.038865	0.0	0.13952
CdhA	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium carboxidivorans	536227.CcarbDRAFT	188	1.0	-33959.3010740547	0.059406	0.073094	0.0	0.1325
CdhA	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium ljungdahlii	748727.CLJU	188	1.0	-33959.3912905062	0.073128	0.058346	0.0	0.13147
CdhA	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; Blautia hansenii	537007.BLAHAN	178	1.0	-33969.1821709884	0.036711	0.081999	0.139308	0.25802
CdhA	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; Blautia hydrogenotrophica	476272.RUMHYD	169	1.0	-33957.6243923781	0.359734	0.128879	0.159408	0.64802
CdhA	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; Blautia obeum	411459.RUMOBE	174	0.7267582992	-33627.8252638394	0.073928	0.068781	0.0	0.14271
CdhA	Species	Bacteria; Spirochaetes; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; Treponema azotonutricium	545695.TREAZ	169	1.0	-33968.7911641375	0.144682	0.153962	0.0	0.29864
CdhA	Species	Bacteria; Spirochaetes; Spirochaetia; Spirochaetales; Spirochaetaceae; Treponema; Treponema primitia	545694.TREPR	169	1.0	-33991.4263757083	0.15592	0.159236	0.0	0.31516
CdhA	Class	Archaea; Euryarchaeota; Archaeoglobi	589924.Ferp	92	1.0	-33271.1706074816	0.093496	0.242645	0.568221	0.90436
CdhA	Class	Archaea; Euryarchaeota; Archaeoglobi	WP_010878596	92	1.0	-33252.5910744821	0.070589	0.211367	0.568221	0.85018
CdhA	Class	Archaea; Euryarchaeota; Archaeoglobi	224325.AF2397	91	1.0	-33256.9445042345	0.214836	0.175647	0.155348	0.54583
CdhA	Class	Archaea; Euryarchaeota; Archaeoglobi	693661.Arcve	92	1.0	-33250.8486087309	0.048091	0.213422	0.568221	0.82973
CdhA	Class	Archaea; Euryarchaeota; Methanobacteria	868131.MSWAN	94	1.0	-33241.1336687738	0.085561	0.151387	0.092908	0.32986
CdhA	Class	Archaea; Euryarchaeota; Methanobacteria	187420.MTH1708	94	1.0	-33226.9923617046	0.146225	0.105361	0.092908	0.34449
CdhA	Class	Archaea; Euryarchaeota; Methanobacteria	79929.MTBMA	96	0.5262400441	-33179.1083474462	0.164598	0.224285	0.0	0.38888
CdhA	Class	Archaea; Euryarchaeota; Methanobacteria	523846.Mfer	94	1.0	-33271.6863023807	0.128169	0.198469	0.092908	0.41955
CdhA	Class	Archaea; Euryarchaeota; Methanococci	406327.Mevan	40	1.0	-30505.8069972057	0.143022	0.153824	0.0	0.29685
CdhA	Class	Archaea; Euryarchaeota; Methanococci	402880.MmarC5	40	1.0	-30511.2292902347	0.129261	0.171443	0.0	0.3007
CdhA	Class	Archaea; Euryarchaeota; Methanococci	880724.Metig	82	0.8314729506	-30508.7912442434	0.061549	0.153365	0.626269	0.84118
CdhA	Class	Archaea; Euryarchaeota; Methanococci	573063.Metin	87	0.7360986559	-30589.3761296165	0.274516	0.0001	0.0	0.27462
CdhA	Class	Archaea; Euryarchaeota; Methanococci	644281.MFS40622	88	1.0	-30517.6390102195	0.154761	0.105361	0.52629	0.78641
CdhA	Class	Archaea; Euryarchaeota; Methanococci	647113.Metok	88	1.0	-30542.332214943	0.154761	0.105361	0.52629	0.78641
CdhA	Class	Archaea; Euryarchaeota; Methanococci	419665.Maeo	88	1.0	-30569.0617331393	0.154761	0.105361	0.52629	0.78641
CdhA	Class	Archaea; Euryarchaeota; Methanococci	579137.Metvu	92	1.0	-30895.5777212492	1.595814	0.306105	1.346633	3.24855
CdhA	Class	Archaea; Euryarchaeota; Methanococci	267377.MMP0985	40	1.0	-30505.3710023593	0.122962	0.160036	0.0	0.283
CdhA	Class	Archaea; Euryarchaeota; Methanococci	426368.MmarC7	40	1.0	-30511.244338094	0.127786	0.170883	0.0	0.29867
CdhA	Class	Archaea; Euryarchaeota; Methanococci	444158.MmarC6	40	1.0	-30514.9854145059	0.130244	0.175122	0.0	0.30537
CdhA	Class	Archaea; Euryarchaeota; Methanococci	WP_010869648	88	1.0	-30525.2112641629	0.154761	0.105361	0.52629	0.78641
CdhA	Class	Archaea; Euryarchaeota; Methanococci	573064.Mefer	88	1.0	-30528.4169534167	0.154761	0.105361	0.52629	0.78641
CdhA	Class	Archaea; Euryarchaeota; Methanococci	243232.MJ	92	1.0	-30882.9973844691	1.536483	0.265241	1.346633	3.14836
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	188937.MA4399	96	0.5097324875	-28277.0245479668	0.069971	0.47775	0.342481	0.8902
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	188937.MA3860	96	0.6880298965	-28276.9967355318	0.07577	0.474198	0.342481	0.89245
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	547558.Mmah	95	1.0	-28222.3190121399	0.22739	0.316799	0.0	0.54419
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	1110509.Mhar	95	1.0	-28218.5868810051	0.16217	0.32442	0.0	0.48659
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	349307.Mthe	95	1.0	-28204.6023166514	0.177099	0.269987	0.0	0.44709
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	456442.Mboo	96	1.0	-28212.231305407	0.104159	0.29701	0.342481	0.74365
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	679901.Mzhil	96	1.0	-28225.5319137461	0.059651	0.358895	0.342481	0.76103
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	644295.Metev	96	1.0	-28208.2912540103	0.059186	0.309	0.342481	0.71067
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	192952.MM	94	0.6807133029	-28268.1720938238	0.095634	0.465101	0.181436	0.74217
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	188937.MA1016	94	0.6767337562	-28269.3251786729	0.095096	0.474081	0.181436	0.75061
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	259564.Mbur	95	1.0	-28220.8684741749	0.21124	0.336729	0.0	0.54797
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	990316.MCON	95	1.0	-28233.0153085578	0.178436	0.330888	0.0	0.50932
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	351160.LRC456	96	1.0	-28203.1720318326	0.118632	0.314437	0.342481	0.77555
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	323259.Mhun	96	1.0	-28169.9245576769	0.111716	0.236682	0.342481	0.69088
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	269797.Mbar	96	1.0	-28285.9428963475	0.072163	0.496694	0.342481	0.91134
CdhA	Class	Archaea; Euryarchaeota; Methanomicrobia	521011.Mpal	111	1.0	-28335.9445834331	1.350835	0.362791	1.132449	2.84607
CdhA	Class	Archaea; Euryarchaeota; Methanopyri	190192.MK0717	114	0.5528472782	-33709.789554062	0.043296	0.310484	0.6462	0.99998
CdhA	Class	Archaea; Euryarchaeota; Methanopyri	190192.MK0719	115	1.0	-33865.1918280883	0.647513	0.219734	0.706626	1.57387
CdhA	Class	Bacteria; Firmicutes; Clostridia	477974.Daud	111	1.0	-22979.1687864121	0.060139	0.228733	0.552146	0.84102
CdhA	Class	Bacteria; Firmicutes; Clostridia	246194.CHY	129	1.0	-23005.4665586867	0.210324	0.236839	0.0	0.44716
CdhA	Class	Bacteria; Firmicutes; Clostridia	760568.Desku	129	1.0	-23056.396732748	0.213231	0.3457	0.0	0.55893
CdhA	Class	Bacteria; Firmicutes; Clostridia	138119.DSY1652	129	1.0	-22982.1497863974	0.136235	0.220121	0.0	0.35636
CdhA	Class	Bacteria; Firmicutes; Clostridia	555088.DealDRAFT	129	1.0	-22956.6516789319	0.185316	0.150116	0.0	0.33543
CdhA	Class	Bacteria; Firmicutes; Clostridia	768706.Desor	129	1.0	-22986.6163524116	0.146173	0.227269	0.0	0.37344
CdhA	Class	Bacteria; Firmicutes; Clostridia	478749.BRYFOR	133	1.0	-22981.8724117199	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	499229.TepRe1	133	1.0	-22990.5393703438	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	903814.ELI	133	1.0	-23087.0942929781	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	536227.CcarbDRAFT	133	1.0	-22993.1239552437	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	537007.BLAHAN	133	1.0	-22984.1036342704	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	931626.Awo	133	1.0	-23040.0955214005	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	411459.RUMOBE	133	1.0	-22974.5563387234	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	429009.Adeg	109	1.0	-22924.1019813308	0.221387	0.179342	0.0	0.40073
CdhA	Class	Bacteria; Firmicutes; Clostridia	635013.TherJR	129	1.0	-23022.9813745036	0.23052	0.253417	0.0	0.48394
CdhA	Class	Bacteria; Firmicutes; Clostridia	264732.Moth	129	1.0	-23017.5283946245	0.178233	0.269265	0.0	0.4475
CdhA	Class	Bacteria; Firmicutes; Clostridia	485916.Dtox	129	1.0	-23033.2467269229	0.201627	0.292455	0.0	0.49408
CdhA	Class	Bacteria; Firmicutes; Clostridia	574087.Acear	129	1.0	-23086.2347875987	0.304796	0.400202	0.0	0.705
CdhA	Class	Bacteria; Firmicutes; Clostridia	476272.RUMHYD	133	1.0	-22993.012836177	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	499177.CLOST	133	1.0	-22983.3840475689	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	555079.Toce	133	1.0	-22984.5038746673	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	293826.Amet	133	1.0	-22990.2643413915	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	457412.RSAG	133	1.0	-22966.7246478317	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	748727.CLJU	133	1.0	-23003.0072032929	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	272563.CD0728	133	1.0	-23004.9820411067	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Clostridia	445973.CLOBAR	133	1.0	-23044.9102232983	0.618585	0.105361	0.159408	0.88335
CdhA	Class	Bacteria; Firmicutes; Negativicutes	1009370.ALO	28	1.0	-34026.4516704859	0.074629	0.187407	0.383585	0.64562
