#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
ribE	Species	Bacteria; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces; Streptomyces niveus	WP_078078369	335	0.7911055409	-51290.5031404998	0.049955	0.0001	0.0	0.05006
ribE	Species	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides fragilis	YP_100036	725	1.0	-50181.9821579514	0.035857	0.017601	0.0	0.05346
ribE	Species	Bacteria; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides thetaiotaomicron	NP_810230	725	1.0	-50183.0523065702	0.019277	0.032549	0.0	0.05183
ribE	Species	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Spirosoma; Spirosoma aerolatum	WP_080058591	716	1.0	-51297.7894318629	0.047193	0.042723	0.0	0.08992
ribE	Species	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Spirosoma; Spirosoma montaniterrae	WP_077131768	717	0.9862581003	-51293.0647704475	0.035632	0.027973	0.088983	0.15259
ribE	Species	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Spirosoma; Spirosoma rigui	WP_080239006	716	1.0	-51302.4616052731	0.046519	0.044833	0.0	0.09135
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga; Capnocytophaga canimorsus	WP_095919561	692	1.0	-51293.6206075203	0.033924	0.056272	0.214023	0.30422
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga; Capnocytophaga canimorsus	WP_095917483	692	1.0	-51295.8313372923	0.039614	0.057495	0.214023	0.31113
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga; Capnocytophaga cynodegmi	WP_098028737	684	1.0	-51297.1050501202	0.024656	0.047861	0.0	0.07252
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga; Capnocytophaga leadbetteri	WP_095914303	686	0.5999241563	-51290.9002189632	0.081303	0.105361	0.069739	0.2564
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Capnocytophaga; Capnocytophaga stomatis	WP_095896104	684	1.0	-51297.5240840402	0.065077	0.014398	0.0	0.07947
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium camelliae	WP_100075765	700	1.0	-51296.0681911039	0.012132	0.104538	0.0	0.11667
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium indologenes	WP_079243349	700	1.0	-51298.3961767147	0.113631	0.008223	0.0	0.12185
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Chryseobacterium; Chryseobacterium taklimakanense	WP_095071604	701	1.0	-51294.9481218882	0.043857	0.069514	0.096709	0.21008
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gramella; Gramella flava	WP_083643974	692	0.6121454717	-51295.5499260919	5e-05	0.094603	0.280792	0.37544
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gramella; Gramella salexigens	WP_072553455	692	0.506502163	-51294.1803284989	0.021885	0.105361	0.267068	0.39431
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; Tenacibaculum jejuense	WP_095069131	678	1.0	-51295.4654984719	0.035413	0.061115	0.193437	0.28997
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; Tenacibaculum maritimum	WP_100210576	674	1.0	-51292.5488001466	0.107929	0.105361	0.0	0.21329
ribE	Species	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; Tenacibaculum todarodis	WP_072556650	674	1.0	-51294.1715320512	0.127918	0.105361	0.0	0.23328
ribE	Species	Bacteria; Chlamydiae; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia; Chlamydia abortus	WP_086380101	460	1.0	-51295.3222722183	0.27494	0.123172	0.0	0.39811
ribE	Species	Bacteria; Chlamydiae; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia; Chlamydia pneumoniae	NP_224728	460	1.0	-51297.7395660292	0.132782	0.243777	0.0	0.37656
ribE	Species	Bacteria; Chlamydiae; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia; Chlamydia suis	WP_080133072	460	1.0	-51295.0738219352	0.089356	0.030029	0.0	0.11939
ribE	Species	Bacteria; Chlamydiae; Chlamydiia; Chlamydiales; Chlamydiaceae; Chlamydia; Chlamydia trachomatis	WP_083584931	460	1.0	-51296.3471186552	0.034674	0.079918	0.0	0.11459
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Tumebacillus; Tumebacillus algifaecis	WP_094236309	214	1.0	-51295.9570907356	0.057479	0.047348	0.0	0.10483
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Alicyclobacillaceae; Tumebacillus; Tumebacillus avium	WP_087458499	214	1.0	-51297.544151513	0.056263	0.048405	0.0	0.10467
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus	NP_833828	218	1.0	-51295.5136257919	0.007261	0.012081	0.0	0.01934
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus megaterium	WP_049163581	219	1.0	-51293.8125736235	0.129982	0.206142	0.024864	0.36099
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus thuringiensis	YP_038171	218	1.0	-51296.2027148195	0.014089	0.004928	0.0	0.01902
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Macrococcus; Macrococcus canis	WP_086043053	430	1.0	-51296.2716001739	0.020206	0.02645	0.0	0.04666
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Macrococcus; Macrococcus caseolyticus	WP_086038997	430	1.0	-51296.4600948909	0.027927	0.018807	0.0	0.04673
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus aureus	YP_500390	422	1.0	-51297.1188130627	0.102049	0.105361	0.0	0.20741
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus epidermidis	NP_764995	422	1.0	-51295.1588293167	0.080691	0.057979	0.0	0.13867
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus felis	WP_103208332	418	0.6551557727	-51291.1423279488	0.038363	0.099363	0.193402	0.33113
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus hominis	WP_087436828	423	1.0	-51292.8838546541	0.033338	0.036927	0.123683	0.19395
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus lutrae	WP_085236300	416	0.525211827	-51291.9234178515	0.066692	0.105361	0.0	0.17205
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus muscae	WP_095117255	423	0.5958258182	-51289.2749708863	0.147884	0.031328	0.0	0.17921
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus nepalensis	WP_096809082	425	1.0	-51292.1913289503	0.052384	0.115683	0.173981	0.34205
ribE	Species	Bacteria; Firmicutes; Bacilli; Bacillales; Staphylococcaceae; Staphylococcus; Staphylococcus stepanovicii	WP_095087334	430	1.0	-51294.1454654845	0.063366	0.285281	0.408308	0.75696
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus amylolyticus	WP_080882032	395	1.0	-51298.1734862862	0.24395	0.304097	0.0	0.54805
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus fermentum	WP_087908112	395	1.0	-51295.0899263294	0.314603	0.244057	0.0	0.55866
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus pentosus	WP_088769686	388	1.0	-51292.7972958663	0.07621	0.05737	0.0	0.13358
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus plantarum	WP_076642475	388	1.0	-51293.5293796358	0.060341	0.072461	0.0	0.1328
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Lactobacillus; Lactobacillus zymae	WP_087741320	388	1.0	-51296.9867768547	0.054405	0.207182	0.317802	0.57939
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Pediococcus; Pediococcus acidilactici	WP_075139955	387	1.0	-51299.5997550929	0.158691	0.254529	0.0	0.41322
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Lactobacillaceae; Pediococcus; Pediococcus pentosaceus	WP_094104203	387	1.0	-51297.0294505555	0.276131	0.151576	0.0	0.42771
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc mesenteroides	WP_084014586	399	1.0	-51294.5822458748	0.040334	0.0001	0.0	0.04043
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Leuconostocaceae; Leuconostoc; Leuconostoc suionicum	WP_072613461	399	1.0	-51294.7225231556	5e-05	0.040353	0.0	0.0404
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus agalactiae	NP_687762	258	1.0	-51304.6571680142	0.380727	0.219332	0.0	0.60006
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus gallolyticus	WP_077496541	395	1.0	-51296.838650558	0.212346	0.20054	0.0	0.41289
ribE	Species	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus pneumoniae	NP_357757	257	1.0	-51298.5671801726	0.155927	0.246354	0.0	0.40228
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum	WP_080442921	242	1.0	-51302.6263207019	0.214297	0.245617	0.0	0.45991
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum	WP_014521588	242	1.0	-51297.2510200166	0.199067	0.231691	0.0	0.43076
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium botulinum	YP_001255364	242	1.0	-51295.3598161015	0.20064	0.219883	0.0	0.42052
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium kluyveri	WP_073538970	242	1.0	-51297.2267280501	0.231629	0.199206	0.0	0.43083
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium; Clostridium perfringens	WP_096071640	227	1.0	-51297.4611744112	0.239276	0.174775	0.0	0.41405
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum; Desulfotomaculum ferrireducens	WP_077714543	243	1.0	-51296.7800353958	0.049869	0.043466	0.119342	0.21268
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum; Desulfotomaculum reducens	WP_083755165	237	1.0	-51296.2101074705	0.129171	0.039732	0.0	0.1689
ribE	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum; Desulfotomaculum ruminis	WP_081461995	237	1.0	-51296.6652409785	0.087015	0.105361	0.0	0.19238
ribE	Species	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella parvula	WP_077708434	255	1.0	-51295.2427179427	0.013174	0.023278	0.0	0.03645
ribE	Species	Bacteria; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella rodentium	WP_095065937	255	1.0	-51293.3468622136	0.040304	0.0001	0.0	0.0404
ribE	Species	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium nucleatum	NP_602334	230	1.0	-51296.4763609032	0.15697	0.126255	0.0	0.28323
ribE	Species	Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium; Fusobacterium varium	WP_096404051	230	1.0	-51296.1846688093	0.145929	0.147213	0.0	0.29314
ribE	Species	Bacteria; Planctomycetes; Phycisphaerae; Sedimentisphaerales; Sedimentisphaeraceae; Sedimentisphaera; Sedimentisphaera cyanobacteriorum	WP_077540753	655	1.0	-51322.0659068624	0.1024	0.055905	0.0	0.15831
ribE	Species	Bacteria; Planctomycetes; Phycisphaerae; Sedimentisphaerales; Sedimentisphaeraceae; Sedimentisphaera; Sedimentisphaera salicampi	WP_085755727	655	1.0	-51322.9876976358	0.070441	0.093796	0.0	0.16424
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter; Caulobacter mirabilis	WP_099622028	85	1.0	-51293.9339084919	0.00253	0.200626	0.408692	0.61185
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Caulobacterales; Caulobacteraceae; Caulobacter; Caulobacter vibrioides	WP_096052239	651	1.0	-50307.3853960654	0.046789	0.218642	0.489832	0.75526
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Ochrobactrum; Ochrobactrum pituitosum	WP_079211736	30	1.0	-51295.8691631324	0.027781	0.0001	0.0	0.02788
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Ochrobactrum; Ochrobactrum quorumnocens	WP_095446394	30	1.0	-51296.5123512033	5e-05	0.027812	0.0	0.02786
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Mesorhizobium ciceri	YP_004143637	47	1.0	-51297.2759210458	0.114318	0.105361	0.0	0.21968
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Phyllobacteriaceae; Mesorhizobium; Mesorhizobium oceanicum	WP_072606443	47	1.0	-51295.4653066059	0.094743	0.105361	0.0	0.2001
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium; Rhizobium gallicum	WP_074067318	42	1.0	-51296.6453694754	0.022467	0.02628	0.0	0.04875
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Rhizobium; Rhizobium leguminosarum	WP_072638862	42	1.0	-51292.2437443008	0.026566	0.021533	0.0	0.0481
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium; Sinorhizobium fredii	YP_002825503	36	0.7564581828	-51266.0465820006	0.007771	0.039724	0.051861	0.09936
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium; Sinorhizobium fredii	WP_104838981	36	0.8041968105	-51275.7558873697	0.009149	0.053818	0.051861	0.11483
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium; Sinorhizobium medicae	YP_001326510	42	0.7971823181	-51291.4077176351	0.041855	0.0001	0.0	0.04196
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhizobiaceae; Sinorhizobium; Sinorhizobium meliloti	NP_385317	34	1.0	-51291.5786440386	5e-05	0.041856	0.0	0.04191
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Ketogulonicigenium; Ketogulonicigenium robustum	WP_085786233	595	1.0	-51294.1029626995	0.081183	0.05219	0.0	0.13337
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Ketogulonicigenium; Ketogulonicigenium vulgare	YP_005794979	595	1.0	-51296.3713641525	0.061633	0.069459	0.0	0.13109
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus; Paracoccus aminovorans	WP_074966198	73	1.0	-51297.8230900302	0.033555	0.037337	0.0	0.07089
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus; Paracoccus contaminans	WP_085376633	76	1.0	-51296.6478465957	0.028666	0.072767	0.286854	0.38829
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Paracoccus; Paracoccus yeei	WP_080622703	73	1.0	-51295.1065105288	0.043158	0.032075	0.0	0.07523
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Phaeobacter; Phaeobacter gallaeciensis	WP_096707061	59	1.0	-51295.9229515922	0.006655	0.006678	0.0	0.01333
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Phaeobacter; Phaeobacter porticola	WP_072504016	59	1.0	-51295.0489628187	0.006856	0.006615	0.0	0.01347
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acetobacter; Acetobacter pasteurianus	WP_088364888	646	1.0	-51293.7112147218	0.161068	0.105361	0.0	0.26643
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acetobacter; Acetobacter persici	WP_077931333	646	1.0	-51293.3584868777	0.169209	0.105361	0.0	0.27457
ribE	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Acetobacteraceae; Acetobacter; Acetobacter subgen. Acetobacter	WP_077811912	647	1.0	-51295.0569795308	0.13932	0.105361	0.168034	0.41271
ribE	Species	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia cenocepacia	WP_077178022	110	1.0	-51246.0103718359	0.006807	0.013575	0.0	0.02038
ribE	Species	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia cenocepacia	WP_077180009	477	1.0	-51279.9173537377	0.037526	0.031304	0.0	0.06883
ribE	Species	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia pseudomallei	YP_109221	113	1.0	-51296.9207493687	5e-05	0.0001	0.0	0.00015
ribE	Species	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia stabilis	WP_096472682	110	1.0	-51245.5850176394	0.013668	0.006283	0.0	0.01995
ribE	Species	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia; Burkholderia stabilis	WP_096474896	477	1.0	-51282.5202980564	0.035685	0.033931	0.0	0.06962
