#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium catenulatum	WP_033500849	456	0.9899245848	-189213.3904796585	0.009259	0.041818	0.091819	0.1429
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium catenulatum	WP_039199682	456	0.9899245848	-189213.3904796585	0.009259	0.041818	0.091819	0.1429
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium catenulatum	WP_033512423	455	1.0	-189216.6880639099	0.013944	0.050942	0.0	0.06489
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium choerinum	WP_099721155	450	1.0	-191098.1092751801	0.160683	0.105361	0.0	0.26604
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium dentium	WP_003837313	460	1.0	-191095.9472890239	0.048158	0.105361	0.0	0.15352
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium indicum	WP_033490615	445	1.0	-191096.867740395	0.323871	0.105361	0.0	0.42923
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum	WP_013141299	460	1.0	-189215.6632583415	0.039242	0.036879	0.0	0.07612
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum	WP_060620114	460	1.0	-189219.0670519292	0.043125	0.040545	0.0	0.08367
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum	WP_010081460	460	1.0	-189212.0871804629	0.039539	0.029153	0.0	0.06869
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium pseudolongum	WP_026643549	450	1.0	-189205.5084548759	0.105434	0.105361	0.0	0.2108
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium pseudolongum	WP_022858244	450	1.0	-189209.3027788094	0.105434	0.105361	0.0	0.2108
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium scardovii	WP_033516479	468	0.7799505098	-191092.5996044672	5e-05	0.099899	0.394939	0.49489
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium thermophilum	WP_015450940	466	1.0	-191091.1642696982	0.101902	0.105361	0.0	0.20726
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium ammoniagenes	WP_003845436	701	1.0	-191098.3683284965	0.036579	0.031222	0.0	0.0678
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium aquilae	WP_084562894	692	1.0	-191098.1790955715	0.243648	0.16661	0.0	0.41026
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium argentoratense	WP_041747026	679	0.6164034411	-191097.1304976039	0.230093	0.222747	0.0	0.45284
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium atypicum	WP_038605111	730	1.0	-191097.4716243192	0.068666	0.105125	0.0	0.17379
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium aurimucosum	WP_010190321	707	1.0	-191100.5962372026	0.022572	0.032412	0.0	0.05498
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium callunae	WP_015651536	728	0.8215391943	-191096.7478653174	0.051629	0.105361	0.102328	0.25932
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium camporealensis	WP_035104981	707	1.0	-191095.8058152472	0.117268	0.105361	0.0	0.22263
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium crudilactis	WP_066566236	724	1.0	-191092.8784425762	0.008347	0.037924	0.0	0.04627
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium cystitidis	WP_092254880	741	1.0	-191095.1402103399	0.140789	0.121474	0.205972	0.46824
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium deserti	WP_053545145	727	0.5362737049	-191094.8614655894	5e-05	0.032438	0.079025	0.11151
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium diphtheriae	WP_014311410	691	1.0	-191095.607482876	0.133837	0.105361	0.028724	0.26792
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium doosanense	WP_051063948	739	1.0	-191094.7182845085	0.110463	0.065068	0.0	0.17553
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium efficiens	WP_006767871	729	0.8886276765	-191097.3912487131	0.03833	0.050662	0.150919	0.23991
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium epidermidicanis	WP_083984512	680	0.9204951214	-191092.225778994	0.036802	0.256307	0.36608	0.65919
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium falsenii	WP_052337557	754	0.9002799745	-191097.2720842647	0.085129	0.105361	0.234936	0.42543
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium flavescens	WP_075729995	707	1.0	-191094.7473379776	0.07876	0.049856	0.0	0.12862
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium frankenforstense	WP_075664941	730	1.0	-191098.1671227035	0.114976	0.059591	0.0	0.17457
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium glyciniphilum	WP_081803827	755	1.0	-191098.4053679576	0.155788	0.105361	0.102611	0.36376
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium halotolerans	WP_027004116	716	1.0	-191098.8147284616	0.146899	0.105361	0.0	0.25226
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium humireducens	WP_040086066	716	1.0	-191102.3418099137	0.145529	0.105361	0.0	0.25089
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium imitans	WP_038591156	735	1.0	-191094.986126123	0.191599	0.105361	0.0	0.29696
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium jeikeium	WP_005295165	755	0.9186585475	-191093.2893094448	0.019971	0.04084	0.268468	0.32928
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium kroppenstedtii	WP_012731768	680	1.0	-191089.6026153606	0.056179	0.174739	0.36608	0.597
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium kutscheri	WP_046439720	691	1.0	-191093.9922940243	0.053341	0.083511	0.252937	0.38979
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium lactis	WP_082313130	758	1.0	-191098.0504258252	0.256665	0.255747	0.0	0.51241
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium marinum	WP_042621634	716	1.0	-191098.3204754993	0.128441	0.105361	0.0	0.2338
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium maris	WP_041631837	739	1.0	-191094.9952508638	0.08991	0.105361	0.0	0.19527
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium mustelae	WP_047262252	685	1.0	-191097.0349110338	0.05285	0.212656	0.0	0.26551
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium phocae	WP_075733716	717	1.0	-191093.776737249	0.097133	0.105361	0.360484	0.56298
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium pseudotuberculosis	WP_014800574	690	1.0	-191099.2420966266	0.011945	0.048428	0.0	0.06037
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium resistens	WP_042380505	755	1.0	-191091.3392858436	0.133213	0.105361	0.286278	0.52485
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium singulare	WP_042531298	707	1.0	-191094.9049146036	0.067747	0.001509	0.0	0.06926
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium sphenisci	WP_084210262	758	1.0	-191100.5209611251	0.274538	0.234339	0.0	0.50888
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium stationis	WP_075722749	701	1.0	-191099.1304422866	0.032952	0.034452	0.0	0.0674
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium suranareeae	WP_096453320	441	1.0	-191047.0770243036	0.48972	0.226382	0.244288	0.96039
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium suranareeae	WP_096456701	725	0.6180667977	-190993.9581129713	0.027007	0.015326	0.095824	0.13816
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium terpenotabidum	WP_084680594	747	1.0	-191097.5459727347	0.070713	0.066194	0.0	0.13691
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium testudinoris	WP_047253291	716	0.6573660909	-191096.2440539488	0.170846	0.124549	0.0	0.2954
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium ulcerans	WP_023635881	690	1.0	-191099.5552218985	0.058175	0.009648	0.0	0.06782
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium urealyticum	WP_012360105	755	0.6306833784	-191091.7100800737	0.133213	0.105361	0.244759	0.48333
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium ureicelerivorans	WP_038612081	735	1.0	-191095.8419816247	0.204851	0.105361	0.0	0.31021
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium uterequi	WP_047259760	741	0.9699652821	-191094.7819624748	0.024134	0.199684	0.204633	0.42845
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium variabile	WP_081465762	747	1.0	-191100.1638837128	0.124849	0.105361	0.0	0.23021
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium; Corynebacterium vitaeruminis	WP_025253046	685	1.0	-191098.9060463107	0.229985	0.044036	0.0	0.27402
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Gordoniaceae; Gordonia; Gordonia bronchialis	WP_083775688	538	1.0	-191098.8882861666	0.097282	0.105361	0.115339	0.31798
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Gordoniaceae; Gordonia; Gordonia iterans	WP_105942171	533	1.0	-191099.3193406242	0.134779	0.105361	0.0	0.24014
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Gordoniaceae; Gordonia; Gordonia phthalatica	WP_082399516	533	1.0	-191094.8700290566	0.073786	0.024816	0.0	0.0986
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium colombiense	WP_040631457	565	0.7024199075	-191099.2496695914	0.05199	0.028154	0.0	0.08014
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium dioxanotrophicus	WP_087078342	579	1.0	-191092.1867686562	5e-05	0.038225	0.0	0.03828
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium haemophilum	WP_047315424	566	1.0	-191100.2957407853	0.037742	0.008338	0.0	0.04608
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium kansasii	WP_023372448	555	1.0	-191098.6241131814	0.045819	0.016518	0.0	0.06234
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium leprae	WP_010907965	566	1.0	-191097.6814036266	0.008739	0.035473	0.0	0.04421
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium marseillense	WP_067176453	565	1.0	-191099.3277209134	0.015336	0.014882	0.0	0.03022
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium shigaense	WP_096438804	565	0.8721887484	-191099.596149993	0.027914	0.051929	0.0	0.07984
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium chubuense	WP_014815326	581	1.0	-191091.950617779	0.034336	0.013009	0.0	0.04734
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium goodii	WP_049747273	586	1.0	-191099.3213576235	0.007563	0.007553	0.0	0.01512
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium litorale	WP_078019928	591	0.9903872489	-191097.1282374421	0.013133	0.023077	0.114029	0.15024
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium rhodesiae	WP_014213862	583	1.0	-191089.885013695	0.011703	0.038762	0.0	0.05046
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium smegmatis	WP_003894035	586	1.0	-191099.1069541523	0.007556	0.007559	0.0	0.01511
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium thermoresistibile	WP_003924361	590	1.0	-191097.577958238	0.041573	0.105361	0.0	0.14693
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium tokaiense	WP_068916448	575	0.8544647733	-191094.8009227367	5e-05	0.062758	0.0	0.06281
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium vaccae	WP_040543098	578	0.5523531223	-191097.178853878	0.007632	0.015623	0.0	0.02325
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycolicibacterium; Mycolicibacterium vanbaalenii	WP_011779574	579	0.5719860273	-191097.9036661079	0.015623	0.007637	0.0	0.02326
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia brasiliensis	WP_042259023	548	1.0	-191098.5793757701	0.030653	0.039913	0.0	0.07057
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia cyriacigeorgica	WP_104898362	548	0.9455648524	-189220.4749308251	0.04015	0.038745	0.0	0.07889
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia cyriacigeorgica	WP_048833516	548	0.9584597941	-189215.8507584307	0.040227	0.030655	0.0	0.07088
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia mangyaensis	WP_071929194	550	0.5270321767	-191096.5860139967	5e-05	0.039489	0.158883	0.19842
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia nova	WP_025351630	549	0.964652316	-191098.7234977644	0.013765	0.062636	0.164756	0.24116
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Nocardiaceae; Nocardia; Nocardia seriolae	WP_033086623	544	0.5707857281	-191093.2147454569	0.027989	0.105361	0.092703	0.22605
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Tsukamurellaceae; Tsukamurella; Tsukamurella paurometabola	WP_013126379	538	1.0	-191099.2454988843	0.016149	0.028899	0.0	0.04505
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Corynebacteriales; Tsukamurellaceae; Tsukamurella; Tsukamurella tyrosinosolvens	WP_068524983	538	1.0	-191098.6501933418	0.03514	0.012819	0.0	0.04796
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Frankiales; Frankiaceae; Frankia; Frankia alni	WP_011606828	496	1.0	-191092.8827859085	0.342674	0.105361	0.0	0.44803
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Frankiales; Frankiaceae; Frankia; Frankia inefficax	WP_013422301	496	1.0	-191098.3563265591	0.333838	0.105361	0.0	0.4392
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Brevibacteriaceae; Brevibacterium; Brevibacterium aurantiacum	WP_069600435	892	1.0	-191096.3361918559	0.063427	0.057893	0.0	0.12132
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Brevibacteriaceae; Brevibacterium; Brevibacterium linens	WP_062861953	892	1.0	-191098.6265933273	0.075351	0.046906	0.0	0.12226
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas; Cellulomonas fimi	WP_013770698	832	0.9985263044	-191089.1973870494	0.024161	0.018807	0.233596	0.27656
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas; Cellulomonas flavigena	WP_013116748	854	0.8620661702	-191090.060838545	0.100419	0.105361	0.0	0.20578
ribK	Species	Bacteria; Actinobacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas; Cellulomonas gilvus	WP_013884092	830	1.0	-191092.9398467175	0.108396	0.105361	0.0	0.21376
