#Marker	Rank	Lineage	Query.Name	Internal.Node	Placement.LWR	Tree.Likelihood	Dist.Distal	Dist.Pendant	Dist.MeanTip	Dist.Total
DsrC	Species	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; Archaeoglobus profundus	WP_012941106	287	1.0	-22877.3634292445	0.071219	0.134643	0.0	0.20586
DsrC	Species	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; Archaeoglobus sulfaticallidus	WP_015591840	289	1.0	-22854.0186599289	0.079094	0.153037	0.160442	0.39257
DsrC	Species	Archaea; Euryarchaeota; Archaeoglobi; Archaeoglobales; Archaeoglobaceae; Archaeoglobus; Archaeoglobus veneficus	WP_013684347	288	1.0	-22854.0312478343	0.111012	0.125763	0.057727	0.2945
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobaculum; Chlorobaculum parvum	517417.Cpar	325	1.0	-22853.8216652099	0.084271	0.022546	0.0	0.10682
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobaculum; Chlorobaculum tepidum	NP_661745	325	1.0	-22853.8275161471	0.023125	0.083946	0.0	0.10707
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium; Chlorobium chlorochromatii	340177.Cag	321	0.8988675667	-22853.9871305631	0.113392	0.078218	0.0	0.19161
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium; Chlorobium limicola	290315.Clim	326	1.0	-22853.9992106087	0.059636	0.038957	0.043222	0.14181
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium; Chlorobium phaeobacteroides	290317.Cpha266	324	0.8370843059	-22766.4707777712	0.032221	0.076062	0.099261	0.20754
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium; Chlorobium phaeobacteroides	WP_012475252	326	1.0	-22805.0164051684	0.145335	0.155352	0.163918	0.4646
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Chlorobium; Chlorobium phaeovibrioides	290318.Cvib	316	1.0	-22854.0356932408	0.032418	0.050843	0.0	0.08326
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Pelodictyon; Pelodictyon luteolum	319225.Plut	316	1.0	-22853.9775140037	0.056634	0.029641	0.0	0.08627
DsrC	Species	Bacteria; Chlorobi; Chlorobia; Chlorobiales; Chlorobiaceae; Pelodictyon; Pelodictyon phaeoclathratiforme	324925.Ppha	321	0.8274407432	-22854.0027350066	0.076209	0.116716	0.0	0.19293
DsrC	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfosporosinus; Desulfosporosinus acidiphilus	WP_014827244	193	1.0	-22854.0111502061	0.058198	0.070509	0.0	0.12871
DsrC	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfosporosinus; Desulfosporosinus orientis	768706.Desor	193	1.0	-22854.0019082801	0.070449	0.058139	0.0	0.12859
DsrC	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum; Desulfotomaculum nigrificans	WP_003542676	266	1.0	-22853.8555588815	0.056768	0.010466	0.0	0.06723
DsrC	Species	Bacteria; Firmicutes; Clostridia; Clostridiales; Peptococcaceae; Desulfotomaculum; Desulfotomaculum reducens	349161.Dred	266	1.0	-22853.69011442	0.011804	0.054468	0.0	0.06627
DsrC	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Magnetospirillum; Magnetospirillum gryphiswaldense	WP_024081175	117	1.0	-22853.9905243332	0.550875	0.105361	0.0	0.65624
DsrC	Species	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Magnetospirillum; Magnetospirillum magneticum	342108.amb3372	308	1.0	-22853.8435877161	0.287365	0.076738	0.0	0.3641
DsrC	Species	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio alaskensis	207559.Dde	231	0.9990925263	-22854.0527163708	0.107815	0.0001	0.0	0.10791
DsrC	Species	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio desulfuricans	525146.Ddes	227	1.0	-22854.0269825529	0.026055	0.0124	0.0	0.03845
DsrC	Species	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio desulfuricans	641491.DND132	222	1.0	-22858.654615822	0.028783	0.021703	0.0	0.05049
DsrC	Species	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio gigas	WP_021760357	242	0.9200658718	-22854.0215625813	0.022814	0.0001	0.169609	0.19252
DsrC	Species	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio piger	411464.DESPIG	227	1.0	-22853.9981580207	0.012587	0.025547	0.0	0.03813
DsrC	Species	Bacteria; Proteobacteria; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio vulgaris	882.DVU2776	229	0.9263757616	-22829.6633359392	0.047032	0.035707	0.020105	0.10284
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; Aeromonas caviae	878320.AcavA	47	1.0	-22853.9756531382	0.04859	0.036743	0.030963	0.1163
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; Aeromonas salmonicida	382245.ASA	46	1.0	-22853.9685255329	0.024082	0.035902	0.0	0.05998
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; Aeromonas veronii	998088.B565	46	1.0	-22853.9883127626	0.03535	0.024394	0.0	0.05974
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Alteromonas mediterranea	314275.MADE	430	1.0	-22854.3264561533	0.147246	0.062074	0.0	0.20932
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Alteromonas; Alteromonas naphthalenivorans	WP_013784154	430	1.0	-22853.7405427618	0.069878	0.139744	0.0	0.20962
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Marinobacter adhaerens	225937.HP15	416	1.0	-22854.0202249225	0.064859	0.087349	0.136867	0.28907
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Marinobacter algicola	443152.MDG893	415	1.0	-22845.3139320035	0.110004	0.104131	0.0	0.21414
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Marinobacter; Marinobacter hydrocarbonoclasticus	351348.Maqu	415	1.0	-22843.1041528363	0.119336	0.095474	0.0	0.21481
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Pseudoalteromonas atlantica	342610.Patl	489	1.0	-22852.8137630875	0.043496	0.090729	0.291959	0.42618
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Pseudoalteromonas haloplanktis	722419.PH505	524	1.0	-22828.0881211525	0.106847	0.111929	0.0	0.21878
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Pseudoalteromonas tunicata	87626.PTD2	526	1.0	-22853.307936116	0.116858	0.105361	0.033951	0.25617
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella amazonensis	326297.Sama	519	1.0	-22853.8343441132	0.068687	0.105361	0.193711	0.36776
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella baltica	325240.Sbal	497	1.0	-22852.959266447	0.06822	0.021213	0.0	0.08943
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella benthica	314608.KT99	510	1.0	-22853.9440559012	0.022366	0.053056	0.0	0.07542
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella denitrificans	318161.Sden	517	1.0	-22854.0165608102	0.048728	0.109247	0.102323	0.2603
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella frigidimarina	318167.Sfri	516	0.5226116106	-22854.0166520494	5e-05	0.131211	0.124872	0.25613
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella halifaxensis	458817.Shal	504	1.0	-22853.9991901816	0.056079	0.012957	0.0	0.06904
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella loihica	323850.Shew	516	0.5121170277	-22853.8448110805	5e-05	0.11995	0.127267	0.24727
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella oneidensis	211586.SO	499	1.0	-22853.8243048437	0.046414	0.087989	0.047509	0.18191
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella pealeana	398579.Spea	504	1.0	-22853.9386971223	0.012713	0.057012	0.0	0.06972
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella piezotolerans	225849.swp	516	1.0	-22853.9244301164	0.037386	0.062539	0.034782	0.13471
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella putrefaciens	319224.Sputcn32	497	1.0	-22853.6470034143	0.018938	0.062054	0.0	0.08099
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella sediminis	425104.Ssed	512	1.0	-22853.8601667351	0.036405	0.106609	0.03758	0.18059
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella violacea	WP_013051566	510	1.0	-22853.9840162298	0.052118	0.022644	0.0	0.07476
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; Shewanella woodyi	392500.Swoo	514	1.0	-22853.9569616671	0.020763	0.041602	0.085942	0.14831
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Thioalkalivibrio nitratireducens	WP_015258467	116	0.9996134308	-22187.9706915672	0.405799	0.924778	0.453596	1.78417
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Thioalkalivibrio nitratireducens	WP_015257688	327	1.0	-22056.8904571733	0.090714	0.055905	0.497524	0.64414
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Thioalkalivibrio nitratireducens	WP_015258538	100	1.0	-22121.6115117903	0.373805	0.23663	0.0	0.61044
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Thioalkalivibrio sulfidiphilus	WP_012636952	115	1.0	-22349.6675494807	0.189376	0.369449	0.0	0.55883
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Thioalkalivibrio sulfidiphilus	WP_012638739	126	1.0	-22325.6179636842	0.317415	0.086182	0.164033	0.56763
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Thioalkalivibrio; Thioalkalivibrio sulfidiphilus	396588.Tgr7	109	1.0	-22338.5635799307	0.241196	0.345096	0.0	0.58629
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter; Citrobacter koseri	290338.CKO	6	0.9944157808	-22854.0010167545	0.044082	0.012993	0.0	0.05708
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella aerogenes	1028307.EAE	11	1.0	-22854.001685561	0.044618	0.011227	0.0	0.05584
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella michiganensis	1006551.KOX	11	1.0	-22853.9552012281	0.011049	0.045323	0.0	0.05637
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia; Erwinia billingiae	634500.EbC	528	1.0	-22853.9894566244	0.0596	0.009737	0.216776	0.28611
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia; Erwinia tasmaniensis	465817.ETA	64	0.500618016	-22853.9996732198	0.035032	0.071359	0.0	0.10639
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Photorhabdus; Photorhabdus asymbiotica	553480.PAU	22	1.0	-22853.9661924231	0.06602	0.039226	0.0	0.10525
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Photorhabdus; Photorhabdus laumondii	243265.plu1786	22	1.0	-22853.9288573141	0.03848	0.067201	0.0	0.10568
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Providencia; Providencia rettgeri	521000.PROVRETT	567	1.0	-22853.9015871719	0.011604	0.049542	0.0	0.06115
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Providencia; Providencia rustigianii	500637.PROVRUST	567	0.9721343328	-22854.0328671998	0.048813	0.011562	0.0	0.06037
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Providencia; Providencia stuartii	471874.PROSTU	567	1.0	-22856.1408689892	0.005167	0.105361	0.0	0.11053
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Xenorhabdus; Xenorhabdus bovienii	WP_012987337	22	1.0	-22853.9256763456	0.011302	0.058949	0.0	0.07025
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Xenorhabdus; Xenorhabdus nematophila	406817.XNC1	22	0.9569218059	-22854.0173596057	0.058322	0.01124	0.0	0.06956
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Dickeya; Dickeya dadantii	198628.Dda3937	29	1.0	-22853.9695145525	0.01128	0.034386	0.0	0.04567
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Dickeya; Dickeya paradisiaca	579405.Dd703	31	1.0	-22853.9456047547	0.022374	0.047401	0.04733	0.11711
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Dickeya; Dickeya zeae	590409.Dd586	29	1.0	-22853.9993425811	0.033878	0.011456	0.0	0.04533
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Pectobacterium; Pectobacterium carotovorum	561230.PC1	40	1.0	-22854.0185870772	0.056819	0.0001	0.0	0.05692
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Pectobacterium; Pectobacterium parmentieri	561231.Pecwa	40	1.0	-22853.9489097384	0.000482	0.053797	0.0	0.05428
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia; Serratia proteamaculans	399741.Spro	35	1.0	-22854.0025301737	0.02251	0.011456	0.064448	0.09841
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Serratia; Serratia symbiotica	568817.SCc	35	1.0	-22846.3826413093	0.009491	0.265621	0.0	0.27511
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia; Yersinia enterocolitica	393305.YE1597	48	0.9941272235	-22854.0289825943	0.073756	0.021737	0.028604	0.1241
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Yersiniaceae; Yersinia; Yersinia pestis	187410.y2723	49	0.5167480594	-22853.9986168749	5e-05	0.015319	0.173052	0.18842
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylomicrobium; Methylomicrobium agile	WP_005371320	87	1.0	-22854.1201362042	0.256698	0.103663	0.0	0.36036
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylomicrobium; Methylomicrobium alcaliphilum	WP_014146908	87	1.0	-22853.2894053615	0.096806	0.257762	0.0	0.35457
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae; Marinomonas; Marinomonas mediterranea	WP_013661951	409	1.0	-22854.3372068501	0.119995	0.134112	0.0	0.25411
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Oceanospirillales; Oceanospirillaceae; Marinomonas; Marinomonas posidonica	491952.Mar181	409	1.0	-22844.3519233685	0.145596	0.089228	0.0	0.23482
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus minor	591023.AM202	442	1.0	-22849.7119757519	0.022431	0.061178	0.0	0.08361
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus minor	637911.AM305	442	1.0	-22854.0192840567	0.036014	0.072514	0.0	0.10853
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus pleuropneumoniae	416269.APL	441	1.0	-22865.3365284196	0.036952	0.027283	0.0	0.06424
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus pleuropneumoniae	228399.appser1	441	1.0	-22854.0185162558	0.022163	0.011858	0.0	0.03402
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus succinogenes	339671.Asuc	451	1.0	-22854.0077834132	0.013326	0.070492	0.051348	0.13517
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Actinobacillus; Actinobacillus ureae	887324.HMPREF0027	441	1.0	-22854.0182923422	0.011867	0.022143	0.0	0.03401
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter; Aggregatibacter actinomycetemcomitans	694569.D7S	465	0.6877647545	-22854.0322327023	0.069798	0.043097	0.0	0.11289
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter; Aggregatibacter aphrophilus	634176.NT05HA	466	1.0	-22854.0141344668	0.013561	0.035453	0.059	0.10801
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Aggregatibacter; Aggregatibacter segnis	888057.HMPREF9064	465	0.690033189	-22854.0102247277	0.043453	0.070135	0.0	0.11359
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus ducreyi	233412.HD1815	442	0.9208189506	-22853.9500762567	0.063681	0.135356	0.016996	0.21603
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus haemolyticus	1028803.GG9	457	1.0	-22846.7408209745	0.023255	0.010757	0.0	0.03401
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus haemolyticus	1028805.GGC	457	1.0	-22854.0126666384	0.035132	0.021929	0.0	0.05706
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus influenzae	71421.HI1371	457	1.0	-22854.0037899345	0.021966	0.035087	0.0	0.05705
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus parainfluenzae	862965.PARA	455	0.5008906553	-22856.5333423459	0.035459	0.034937	0.0	0.0704
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Haemophilus; Haemophilus pittmaniae	1035188.HMPREF9952	459	0.9361886441	-22854.0181819751	0.012077	0.035951	0.101272	0.1493
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Pasteurella; Pasteurella dagmatis	667128.HMPREF0621	450	0.7917941911	-22854.0312995058	0.051529	0.050442	0.0	0.10197
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pasteurellales; Pasteurellaceae; Pasteurella; Pasteurella multocida	WP_005721637	450	0.7902368445	-22854.0113543139	0.050645	0.051711	0.0	0.10236
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter baylyi	WP_004927084	347	1.0	-22864.3085722791	0.05495	0.088752	0.0	0.1437
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter johnsonii	575586.HMPREF0016	347	0.5451127509	-22869.4525546143	0.023777	0.062151	0.101882	0.18781
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter junii	575587.HMPREF0026	347	1.0	-22864.2442457901	0.087659	0.053782	0.0	0.14144
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter lwoffii	575588.HMPREF0017	346	0.9559323355	-22869.2894459957	0.146096	0.049005	0.0	0.1951
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter oleivorans	436717.AOLE	349	0.9778428834	-22864.210740123	0.034145	0.016926	0.131887	0.18296
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter radioresistens	575589.HMPREF0018	346	1.0	-22875.341367727	0.047498	0.153388	0.0	0.20089
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter; Psychrobacter arcticus	259536.Psyc	353	1.0	-22875.5650134452	0.03218	0.059996	0.0	0.09218
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter; Psychrobacter cryohalolentis	335284.Pcryo	353	1.0	-22873.5744019051	0.062554	0.029666	0.0	0.09222
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas aeruginosa	208964.PA2608	387	1.0	-22853.9993987182	0.073821	0.130195	0.0	0.20402
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas entomophila	384676.PSEEN2220	364	0.5287683411	-22853.7760968854	0.0143	0.086793	0.057669	0.15876
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas fluorescens	1114970.PSF113	376	0.6080345378	-22757.2438701946	0.096673	0.093932	0.0	0.1906
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas fluorescens	205922.Pfl01	376	0.9756508402	-22736.1014913789	0.107257	0.036238	0.0	0.1435
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas fluorescens	746360.PFWH6	375	0.5690270654	-22747.9970885026	0.003326	0.105361	0.202342	0.31103
DsrC	Species	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas; Pseudomonas fluorescens	216595.PFLU3793	377	0.7416948386	-22758.133577774	0.031551	0.105361	0.193574	0.33049
